period,ratio,title
2023-04-01,6.79071,MAX
2023-04-02,6.63229,MAX
2023-04-03,35.66131,MAX
2023-04-04,43.14305,MAX
2023-04-05,42.50938,MAX
2023-04-06,37.65926,MAX
2023-04-07,31.54523,MAX
2023-04-08,6.46841,MAX
2023-04-09,6.37282,MAX
2023-04-10,42.04506,MAX
2023-04-11,52.31751,MAX
2023-04-12,68.35506,MAX
2023-04-13,59.3636,MAX
2023-04-14,47.64834,MAX
2023-04-15,9.18197,MAX
2023-04-16,8.62205,MAX
2023-04-17,38.68897,MAX
2023-04-18,34.54626,MAX
2023-04-19,34.49573,MAX
2023-04-20,35.54455,MAX
2023-04-21,35.60259,MAX
2023-04-22,9.5029,MAX
2023-04-23,7.33356,MAX
2023-04-24,33.32058,MAX
2023-04-25,33.32946,MAX
2023-04-26,30.02458,MAX
2023-04-27,28.64936,MAX
2023-04-28,26.79685,MAX
2023-04-29,6.00477,MAX
2023-04-30,4.93615,MAX
2023-05-01,11.51314,MAX
2023-05-02,39.05291,MAX
2023-05-03,55.76715,MAX
2023-05-04,37.38545,MAX
2023-05-05,10.62615,MAX
2023-05-06,6.89177,MAX
2023-05-07,6.37828,MAX
2023-05-08,41.1171,MAX
2023-05-09,53.09798,MAX
2023-05-10,33.23864,MAX
2023-05-11,29.40184,MAX
2023-05-12,27.63741,MAX
2023-05-13,6.54216,MAX
2023-05-14,5.78012,MAX
2023-05-15,30.6398,MAX
2023-05-16,29.12188,MAX
2023-05-17,30.68419,MAX
2023-05-18,28.80778,MAX
2023-05-19,29.6736,MAX
2023-05-20,6.56469,MAX
2023-05-21,6.41993,MAX
2023-05-22,37.81768,MAX
2023-05-23,35.19699,MAX
2023-05-24,39.35268,MAX
2023-05-25,32.21987,MAX
2023-05-26,28.8426,MAX
2023-05-27,5.73369,MAX
2023-05-28,4.99214,MAX
2023-05-29,7.51041,MAX
2023-05-30,29.75145,MAX
2023-05-31,27.32741,MAX
2023-06-01,32.04711,MAX
2023-06-02,27.95629,MAX
2023-06-03,5.52406,MAX
2023-06-04,4.80846,MAX
2023-06-05,25.49061,MAX
2023-06-06,6.44178,MAX
2023-06-07,25.98019,MAX
2023-06-08,24.44247,MAX
2023-06-09,26.14202,MAX
2023-06-10,6.41447,MAX
2023-06-11,7.65244,MAX
2023-06-12,24.65824,MAX
2023-06-13,34.48685,MAX
2023-06-14,24.87538,MAX
2023-06-15,25.7931,MAX
2023-06-16,25.52338,MAX
2023-06-17,4.63639,MAX
2023-06-18,5.0495,MAX
2023-06-19,24.00887,MAX
2023-06-20,22.80778,MAX
2023-06-21,23.37794,MAX
2023-06-22,26.80573,MAX
2023-06-23,25.31717,MAX
2023-06-24,7.17446,MAX
2023-06-25,5.10891,MAX
2023-06-26,24.71833,MAX
2023-06-27,100.0,MAX
2023-06-28,40.4493,MAX
2023-06-29,28.15636,MAX
2023-06-30,26.12495,MAX
2023-01-01,2.77159,RV
2023-01-02,2.06759,RV
2023-01-03,1.96995,RV
2023-01-04,2.05257,RV
2023-01-05,1.92352,RV
2023-01-06,1.95766,RV
2023-01-07,2.11403,RV
2023-01-08,2.07169,RV
2023-01-09,1.99317,RV
2023-01-10,1.90645,RV
2023-01-11,2.03209,RV
2023-01-12,1.97883,RV
2023-01-13,2.05735,RV
2023-01-14,1.96312,RV
2023-01-15,2.04438,RV
2023-01-16,1.83475,RV
2023-01-17,1.93854,RV
2023-01-18,1.83202,RV
2023-01-19,2.79549,RV
2023-01-20,2.05189,RV
2023-01-21,1.95834,RV
2023-01-22,2.02594,RV
2023-01-23,1.96312,RV
2023-01-24,2.38238,RV
2023-01-25,2.38852,RV
2023-01-26,2.24103,RV
2023-01-27,2.01843,RV
2023-01-28,2.07101,RV
2023-01-29,2.00751,RV
2023-01-30,2.10856,RV
2023-01-31,2.07715,RV
2023-02-01,2.06896,RV
2023-02-02,1.99453,RV
2023-02-03,1.94469,RV
2023-02-04,2.09286,RV
2023-02-05,2.00136,RV
2023-02-06,1.87026,RV
2023-02-07,1.91806,RV
2023-02-08,1.8648,RV
2023-02-09,2.02458,RV
2023-02-10,2.52714,RV
2023-02-11,2.11539,RV
2023-02-12,2.0594,RV
2023-02-13,1.96039,RV
2023-02-14,1.98566,RV
2023-02-15,1.89825,RV
2023-02-16,2.00068,RV
2023-02-17,1.87913,RV
2023-02-18,2.03482,RV
2023-02-19,2.16046,RV
2023-02-20,1.94947,RV
2023-02-21,2.03823,RV
2023-02-22,1.90986,RV
2023-02-23,1.83475,RV
2023-02-24,1.79788,RV
2023-02-25,1.92693,RV
2023-02-26,1.9324,RV
2023-02-27,1.98361,RV
2023-02-28,2.14339,RV
2023-03-01,1.97336,RV
2023-03-02,1.67565,RV
2023-03-03,3.0215,RV
2023-03-04,2.2861,RV
2023-03-05,2.08467,RV
2023-03-06,2.10993,RV
2023-03-07,2.16729,RV
2023-03-08,1.82656,RV
2023-03-09,2.29224,RV
2023-03-10,1.77398,RV
2023-03-11,1.83885,RV
2023-03-12,1.78559,RV
2023-03-13,1.68385,RV
2023-03-14,1.62581,RV
2023-03-15,1.68453,RV
2023-03-16,1.64015,RV
2023-03-17,1.61147,RV
2023-03-18,1.7214,RV
2023-03-19,1.75964,RV
2023-03-20,1.61215,RV
2023-03-21,1.54318,RV
2023-03-22,1.41959,RV
2023-03-23,1.54865,RV
2023-03-24,1.68316,RV
2023-03-25,1.76305,RV
2023-03-26,1.88938,RV
2023-03-27,1.95288,RV
2023-03-28,1.76715,RV
2023-03-29,1.87504,RV
2023-03-30,1.85387,RV
2023-03-31,2.22191,RV
2023-04-01,4.11334,RV
2023-04-02,5.14851,RV
2023-04-03,3.55411,RV
2023-04-04,2.27449,RV
2023-04-05,1.98634,RV
2023-04-06,1.96927,RV
2023-04-07,1.95083,RV
2023-04-08,1.89825,RV
2023-04-09,1.99863,RV
2023-04-10,1.79446,RV
2023-04-11,1.70023,RV
2023-04-12,1.66063,RV
2023-04-13,1.76237,RV
2023-04-14,1.81358,RV
2023-04-15,1.84294,RV
2023-04-16,2.09218,RV
2023-04-17,2.01024,RV
2023-04-18,1.75486,RV
2023-04-19,1.74598,RV
2023-04-20,3.10413,RV
2023-04-21,2.15431,RV
2023-04-22,2.64527,RV
2023-04-23,2.12495,RV
2023-04-24,1.789,RV
2023-04-25,1.54865,RV
2023-04-26,2.70945,RV
2023-04-27,1.84226,RV
2023-04-28,1.54387,RV
2023-04-29,1.6381,RV
2023-04-30,1.72823,RV
2023-05-01,1.50904,RV
2023-05-02,1.97063,RV
2023-05-03,1.66131,RV
2023-05-04,1.76579,RV
2023-05-05,2.05394,RV
2023-05-06,2.16114,RV
2023-05-07,1.88596,RV
2023-05-08,1.90303,RV
2023-05-09,1.59508,RV
2023-05-10,1.79105,RV
2023-05-11,1.83407,RV
2023-05-12,1.83202,RV
2023-05-13,1.58552,RV
2023-05-14,1.55752,RV
2023-05-15,1.48787,RV
2023-05-16,1.45168,RV
2023-05-17,1.50563,RV
2023-05-18,1.59371,RV
2023-05-19,2.1789,RV
2023-05-20,1.85319,RV
2023-05-21,1.9959,RV
2023-05-22,1.93649,RV
2023-05-23,2.12222,RV
2023-05-24,1.71252,RV
2023-05-25,1.65448,RV
2023-05-26,1.80812,RV
2023-05-27,1.8368,RV
2023-05-28,1.91532,RV
2023-05-29,1.74325,RV
2023-05-30,1.58279,RV
2023-05-31,1.51792,RV
2023-06-01,1.94537,RV
2023-06-02,1.99726,RV
2023-06-03,1.86753,RV
2023-06-04,2.14817,RV
2023-06-05,1.88255,RV
2023-06-06,2.03209,RV
2023-06-07,1.95834,RV
2023-06-08,2.10037,RV
2023-06-09,2.36736,RV
2023-06-10,2.68487,RV
2023-06-11,2.47934,RV
2023-06-12,1.97814,RV
2023-06-13,1.96312,RV
2023-06-14,1.86616,RV
2023-06-15,2.08808,RV
2023-06-16,2.51485,RV
2023-06-17,3.01126,RV
2023-06-18,2.69921,RV
2023-06-19,2.33048,RV
2023-06-20,2.0355,RV
2023-06-21,2.32775,RV
2023-06-22,2.46568,RV
2023-06-23,2.34551,RV
2023-06-24,2.28269,RV
2023-06-25,2.24376,RV
2023-06-26,2.01024,RV
2023-06-27,2.02321,RV
2023-06-28,2.46432,RV
2023-06-29,2.89791,RV
2023-06-30,2.45476,RV
2023-01-01,1.43393,TV
2023-01-02,0.78525,TV
2023-01-03,0.66097,TV
2023-01-04,0.64254,TV
2023-01-05,0.62273,TV
2023-01-06,0.69238,TV
2023-01-07,0.72789,TV
2023-01-08,0.77159,TV
2023-01-09,0.65824,TV
2023-01-10,0.7115,TV
2023-01-11,0.71628,TV
2023-01-12,0.71491,TV
2023-01-13,0.76818,TV
2023-01-14,0.82007,TV
2023-01-15,0.73472,TV
2023-01-16,0.65209,TV
2023-01-17,0.68009,TV
2023-01-18,0.71696,TV
2023-01-19,0.74359,TV
2023-01-20,0.66917,TV
2023-01-21,0.73267,TV
2023-01-22,0.66917,TV
2023-01-23,0.73813,TV
2023-01-24,0.85148,TV
2023-01-25,0.68828,TV
2023-01-26,0.74155,TV
2023-01-27,0.71013,TV
2023-01-28,0.76408,TV
2023-01-29,0.82007,TV
2023-01-30,0.80095,TV
2023-01-31,0.8508,TV
2023-02-01,0.77159,TV
2023-02-02,0.7395,TV
2023-02-03,0.68419,TV
2023-02-04,0.78866,TV
2023-02-05,0.69102,TV
2023-02-06,0.6637,TV
2023-02-07,0.76476,TV
2023-02-08,0.66712,TV
2023-02-09,0.73472,TV
2023-02-10,1.00443,TV
2023-02-11,0.84465,TV
2023-02-12,0.94776,TV
2023-02-13,0.85558,TV
2023-02-14,0.84807,TV
2023-02-15,1.01399,TV
2023-02-16,1.07067,TV
2023-02-17,1.03584,TV
2023-02-18,0.95049,TV
2023-02-19,0.91293,TV
2023-02-20,0.76544,TV
2023-02-21,0.79412,TV
2023-02-22,0.75862,TV
2023-02-23,0.69648,TV
2023-02-24,0.75588,TV
2023-02-25,0.82485,TV
2023-02-26,0.8187,TV
2023-02-27,0.70262,TV
2023-02-28,0.68214,TV
2023-03-01,0.67121,TV
2023-03-02,0.59337,TV
2023-03-03,0.69033,TV
2023-03-04,0.78593,TV
2023-03-05,0.80368,TV
2023-03-06,0.72447,TV
2023-03-07,0.68419,TV
2023-03-08,0.67463,TV
2023-03-09,0.68555,TV
2023-03-10,0.66507,TV
2023-03-11,0.75042,TV
2023-03-12,0.74428,TV
2023-03-13,0.70672,TV
2023-03-14,0.6637,TV
2023-03-15,1.44008,TV
2023-03-16,0.99283,TV
2023-03-17,0.85558,TV
2023-03-18,1.37657,TV
2023-03-19,1.19289,TV
2023-03-20,0.77842,TV
2023-03-21,1.11642,TV
2023-03-22,1.32263,TV
2023-03-23,1.04472,TV
2023-03-24,1.06589,TV
2023-03-25,0.9662,TV
2023-03-26,0.91498,TV
2023-03-27,0.82895,TV
2023-03-28,0.82348,TV
2023-03-29,1.00102,TV
2023-03-30,1.0297,TV
2023-03-31,0.91362,TV
2023-04-01,1.00307,TV
2023-04-02,0.93547,TV
2023-04-03,0.90747,TV
2023-04-04,0.93615,TV
2023-04-05,1.17514,TV
2023-04-06,1.08432,TV
2023-04-07,0.97371,TV
2023-04-08,0.97302,TV
2023-04-09,0.92318,TV
2023-04-10,0.80232,TV
2023-04-11,0.8467,TV
2023-04-12,1.25776,TV
2023-04-13,1.0256,TV
2023-04-14,0.93752,TV
2023-04-15,0.95595,TV
2023-04-16,0.95254,TV
2023-04-17,0.92454,TV
2023-04-18,0.84875,TV
2023-04-19,1.18197,TV
2023-04-20,1.39569,TV
2023-04-21,1.10208,TV
2023-04-22,1.01263,TV
2023-04-23,0.90815,TV
2023-04-24,0.80983,TV
2023-04-25,0.80505,TV
2023-04-26,0.90201,TV
2023-04-27,0.78456,TV
2023-04-28,0.7511,TV
2023-04-29,0.77637,TV
2023-04-30,0.74428,TV
2023-05-01,0.71696,TV
2023-05-02,0.74632,TV
2023-05-03,0.70126,TV
2023-05-04,0.79139,TV
2023-05-05,0.77637,TV
2023-05-06,0.77842,TV
2023-05-07,0.74632,TV
2023-05-08,0.63229,TV
2023-05-09,0.67736,TV
2023-05-10,0.89928,TV
2023-05-11,0.79617,TV
2023-05-12,0.75452,TV
2023-05-13,0.89586,TV
2023-05-14,0.73335,TV
2023-05-15,0.84465,TV
2023-05-16,0.87196,TV
2023-05-17,0.9819,TV
2023-05-18,0.96415,TV
2023-05-19,0.86309,TV
2023-05-20,1.45783,TV
2023-05-21,1.09593,TV
2023-05-22,0.80368,TV
2023-05-23,0.7511,TV
2023-05-24,0.69443,TV
2023-05-25,0.74837,TV
2023-05-26,0.6958,TV
2023-05-27,0.7989,TV
2023-05-28,0.99761,TV
2023-05-29,0.86719,TV
2023-05-30,0.68146,TV
2023-05-31,0.6917,TV
2023-06-01,1.46329,TV
2023-06-02,1.08091,TV
2023-06-03,0.91498,TV
2023-06-04,0.94025,TV
2023-06-05,0.89996,TV
2023-06-06,0.90542,TV
2023-06-07,0.98805,TV
2023-06-08,0.88016,TV
2023-06-09,0.90064,TV
2023-06-10,0.93274,TV
2023-06-11,0.91293,TV
2023-06-12,0.84397,TV
2023-06-13,0.83919,TV
2023-06-14,0.76818,TV
2023-06-15,0.88426,TV
2023-06-16,0.9778,TV
2023-06-17,1.03926,TV
2023-06-18,0.93001,TV
2023-06-19,0.81324,TV
2023-06-20,0.79412,TV
2023-06-21,0.79344,TV
2023-06-22,0.7395,TV
2023-06-23,0.74359,TV
2023-06-24,0.81461,TV
2023-06-25,0.94366,TV
2023-06-26,0.97849,TV
2023-06-27,0.88426,TV
2023-06-28,0.91635,TV
2023-06-29,0.84124,TV
2023-06-30,0.87811,TV
2023-01-01,5.30556,EX
2023-01-02,2.93547,EX
2023-01-03,2.72994,EX
2023-01-04,2.49504,EX
2023-01-05,2.55923,EX
2023-01-06,3.07954,EX
2023-01-07,2.45134,EX
2023-01-08,2.44315,EX
2023-01-09,2.55035,EX
2023-01-10,2.75588,EX
2023-01-11,2.89382,EX
2023-01-12,3.06725,EX
2023-01-13,2.76613,EX
2023-01-14,2.9184,EX
2023-01-15,2.71628,EX
2023-01-16,2.51143,EX
2023-01-17,3.82861,EX
2023-01-18,3.7453,EX
2023-01-19,3.40184,EX
2023-01-20,2.89723,EX
2023-01-21,3.30146,EX
2023-01-22,2.46978,EX
2023-01-23,2.81392,EX
2023-01-24,2.45134,EX
2023-01-25,2.41857,EX
2023-01-26,2.35438,EX
2023-01-27,2.39808,EX
2023-01-28,2.73745,EX
2023-01-29,2.60225,EX
2023-01-30,2.55718,EX
2023-01-31,2.47115,EX
2023-02-01,2.39877,EX
2023-02-02,2.5046,EX
2023-02-03,2.83782,EX
2023-02-04,3.06998,EX
2023-02-05,4.48071,EX
2023-02-06,3.7412,EX
2023-02-07,3.02628,EX
2023-02-08,3.33356,EX
2023-02-09,2.83168,EX
2023-02-10,3.79583,EX
2023-02-11,3.23386,EX
2023-02-12,2.85626,EX
2023-02-13,2.7989,EX
2023-02-14,3.14646,EX
2023-02-15,2.92249,EX
2023-02-16,3.10754,EX
2023-02-17,3.08569,EX
2023-02-18,2.87743,EX
2023-02-19,2.6398,EX
2023-02-20,2.74564,EX
2023-02-21,2.56469,EX
2023-02-22,2.6958,EX
2023-02-23,6.13588,EX
2023-02-24,6.22874,EX
2023-02-25,3.09047,EX
2023-02-26,2.78456,EX
2023-02-27,2.99283,EX
2023-02-28,2.99897,EX
2023-03-01,3.02697,EX
2023-03-02,2.52987,EX
2023-03-03,2.36326,EX
2023-03-04,2.59337,EX
2023-03-05,2.45407,EX
2023-03-06,2.76613,EX
2023-03-07,2.50187,EX
2023-03-08,2.34687,EX
2023-03-09,2.35848,EX
2023-03-10,2.09627,EX
2023-03-11,2.39672,EX
2023-03-12,2.44998,EX
2023-03-13,2.31614,EX
2023-03-14,2.33526,EX
2023-03-15,2.63434,EX
2023-03-16,2.72584,EX
2023-03-17,2.66985,EX
2023-03-18,3.01263,EX
2023-03-19,2.87879,EX
2023-03-20,2.51621,EX
2023-03-21,2.38443,EX
2023-03-22,2.27108,EX
2023-03-23,2.44725,EX
2023-03-24,2.76203,EX
2023-03-25,3.87026,EX
2023-03-26,4.03141,EX
2023-03-27,4.66848,EX
2023-03-28,3.82724,EX
2023-03-29,2.78798,EX
2023-03-30,2.92523,EX
2023-03-31,2.73677,EX
2023-04-01,2.83578,EX
2023-04-02,2.65278,EX
2023-04-03,2.52919,EX
2023-04-04,2.52714,EX
2023-04-05,2.62137,EX
2023-04-06,2.71423,EX
2023-04-07,2.92932,EX
2023-04-08,6.18299,EX
2023-04-09,6.79139,EX
2023-04-10,5.01741,EX
2023-04-11,3.88255,EX
2023-04-12,3.43188,EX
2023-04-13,3.35882,EX
2023-04-14,4.75657,EX
2023-04-15,3.78081,EX
2023-04-16,3.93444,EX
2023-04-17,3.96107,EX
2023-04-18,3.19631,EX
2023-04-19,2.83646,EX
2023-04-20,3.24547,EX
2023-04-21,3.01536,EX
2023-04-22,2.95459,EX
2023-04-23,2.90679,EX
2023-04-24,2.80846,EX
2023-04-25,2.66575,EX
2023-04-26,2.55104,EX
2023-04-27,2.63502,EX
2023-04-28,2.51758,EX
2023-04-29,2.58381,EX
2023-04-30,2.53875,EX
2023-05-01,2.26835,EX
2023-05-02,2.47593,EX
2023-05-03,4.06896,EX
2023-05-04,5.97883,EX
2023-05-05,3.81836,EX
2023-05-06,3.46398,EX
2023-05-07,2.90406,EX
2023-05-08,3.08842,EX
2023-05-09,3.12051,EX
2023-05-10,3.00716,EX
2023-05-11,3.9918,EX
2023-05-12,3.11232,EX
2023-05-13,2.94434,EX
2023-05-14,2.88562,EX
2023-05-15,2.75862,EX
2023-05-16,2.42198,EX
2023-05-17,2.20484,EX
2023-05-18,2.41311,EX
2023-05-19,2.18572,EX
2023-05-20,2.46773,EX
2023-05-21,2.38784,EX
2023-05-22,2.48207,EX
2023-05-23,2.43837,EX
2023-05-24,2.33595,EX
2023-05-25,2.16046,EX
2023-05-26,3.05155,EX
2023-05-27,2.73267,EX
2023-05-28,3.59166,EX
2023-05-29,4.17548,EX
2023-05-30,2.90611,EX
2023-05-31,2.32161,EX
2023-06-01,53.78012,EX
2023-06-02,21.40116,EX
2023-06-03,8.6637,EX
2023-06-04,6.27176,EX
2023-06-05,9.44554,EX
2023-06-06,6.87128,EX
2023-06-07,5.67224,EX
2023-06-08,7.28781,EX
2023-06-09,7.22294,EX
2023-06-10,5.0734,EX
2023-06-11,4.06759,EX
2023-06-12,8.53055,EX
2023-06-13,6.61795,EX
2023-06-14,4.50802,EX
2023-06-15,3.60532,EX
2023-06-16,3.58825,EX
2023-06-17,3.21952,EX
2023-06-18,3.05838,EX
2023-06-19,5.35472,EX
2023-06-20,3.63195,EX
2023-06-21,3.05974,EX
2023-06-22,2.71423,EX
2023-06-23,2.70399,EX
2023-06-24,2.56674,EX
2023-06-25,2.56811,EX
2023-06-26,3.81836,EX
2023-06-27,3.34994,EX
2023-06-28,6.17002,EX
2023-06-29,5.63605,EX
2023-06-30,5.77876,EX
2023-01-03,0.00409,MIN
2023-01-13,0.00477,MIN
2023-01-15,0.00546,MIN
2023-01-16,0.00477,MIN
2023-02-01,0.00409,MIN
2023-02-04,0.00341,MIN
2023-02-06,0.00409,MIN
2023-02-08,0.00477,MIN
2023-02-09,0.00887,MIN
2023-02-15,0.00341,MIN
2023-02-21,0.00409,MIN
2023-02-25,0.00409,MIN
2023-03-09,0.00341,MIN
2023-03-11,0.00477,MIN
2023-03-12,0.00341,MIN
2023-03-15,0.00409,MIN
2023-03-21,0.00477,MIN
2023-03-24,0.00409,MIN
2023-03-28,0.00341,MIN
2023-04-05,0.00819,MIN
2023-04-11,0.00682,MIN
2023-04-16,0.00546,MIN
2023-04-18,0.00477,MIN
2023-04-23,0.00341,MIN
2023-04-24,0.00682,MIN
2023-05-02,0.00341,MIN
2023-05-04,0.00477,MIN
2023-05-11,0.00341,MIN
2023-05-15,0.00341,MIN
2023-05-18,0.00409,MIN
2023-05-23,0.00341,MIN
2023-05-26,0.00341,MIN
2023-05-28,0.0157,MIN
2023-05-29,0.00682,MIN
2023-06-13,0.00341,MIN
2023-06-14,0.00409,MIN
2023-06-15,0.00409,MIN
2023-06-19,0.00341,MIN
2023-06-20,0.00341,MIN
2023-06-21,0.00477,MIN
2023-06-22,0.01024,MIN
2023-06-27,0.00409,MIN
2023-06-28,0.00341,MIN
2023-06-30,0.00409,MIN
