period,ratio,title
2023-04-01,6.79071,MAX
2023-04-02,6.63229,MAX
2023-04-03,35.66131,MAX
2023-04-04,43.14305,MAX
2023-04-05,42.50938,MAX
2023-04-06,37.65926,MAX
2023-04-07,31.54523,MAX
2023-04-08,6.46841,MAX
2023-04-09,6.37282,MAX
2023-04-10,42.04506,MAX
2023-04-11,52.31751,MAX
2023-04-12,68.35506,MAX
2023-04-13,59.3636,MAX
2023-04-14,47.64834,MAX
2023-04-15,9.18197,MAX
2023-04-16,8.62205,MAX
2023-04-17,38.68897,MAX
2023-04-18,34.54626,MAX
2023-04-19,34.49573,MAX
2023-04-20,35.54455,MAX
2023-04-21,35.60259,MAX
2023-04-22,9.5029,MAX
2023-04-23,7.33356,MAX
2023-04-24,33.32058,MAX
2023-04-25,33.32946,MAX
2023-04-26,30.02458,MAX
2023-04-27,28.64936,MAX
2023-04-28,26.79685,MAX
2023-04-29,6.00477,MAX
2023-04-30,4.93615,MAX
2023-05-01,11.51314,MAX
2023-05-02,39.05291,MAX
2023-05-03,55.76715,MAX
2023-05-04,37.38545,MAX
2023-05-05,10.62615,MAX
2023-05-06,6.89177,MAX
2023-05-07,6.37828,MAX
2023-05-08,41.1171,MAX
2023-05-09,53.09798,MAX
2023-05-10,33.23864,MAX
2023-05-11,29.40184,MAX
2023-05-12,27.63741,MAX
2023-05-13,6.54216,MAX
2023-05-14,5.78012,MAX
2023-05-15,30.6398,MAX
2023-05-16,29.12188,MAX
2023-05-17,30.68419,MAX
2023-05-18,28.80778,MAX
2023-05-19,29.6736,MAX
2023-05-20,6.56469,MAX
2023-05-21,6.41993,MAX
2023-05-22,37.81768,MAX
2023-05-23,35.19699,MAX
2023-05-24,39.35268,MAX
2023-05-25,32.21987,MAX
2023-05-26,28.8426,MAX
2023-05-27,5.73369,MAX
2023-05-28,4.99214,MAX
2023-05-29,7.51041,MAX
2023-05-30,29.75145,MAX
2023-05-31,27.32741,MAX
2023-06-01,32.04711,MAX
2023-06-02,27.95629,MAX
2023-06-03,5.52406,MAX
2023-06-04,4.80846,MAX
2023-06-05,25.49061,MAX
2023-06-06,6.44178,MAX
2023-06-07,25.98019,MAX
2023-06-08,24.44247,MAX
2023-06-09,26.14202,MAX
2023-06-10,6.41447,MAX
2023-06-11,7.65244,MAX
2023-06-12,24.65824,MAX
2023-06-13,34.48685,MAX
2023-06-14,24.87538,MAX
2023-06-15,25.7931,MAX
2023-06-16,25.52338,MAX
2023-06-17,4.63639,MAX
2023-06-18,5.0495,MAX
2023-06-19,24.00887,MAX
2023-06-20,22.80778,MAX
2023-06-21,23.37794,MAX
2023-06-22,26.80573,MAX
2023-06-23,25.31717,MAX
2023-06-24,7.17446,MAX
2023-06-25,5.10891,MAX
2023-06-26,24.71833,MAX
2023-06-27,100.0,MAX
2023-06-28,40.4493,MAX
2023-06-29,28.15636,MAX
2023-06-30,26.12495,MAX
2023-01-01,3.54045,GG
2023-01-02,2.42266,GG
2023-01-03,3.03721,GG
2023-01-04,3.79446,GG
2023-01-05,2.68009,GG
2023-01-06,2.40013,GG
2023-01-07,2.69853,GG
2023-01-08,2.43769,GG
2023-01-09,2.15227,GG
2023-01-10,1.97473,GG
2023-01-11,2.26288,GG
2023-01-12,2.28064,GG
2023-01-13,2.15978,GG
2023-01-14,2.45749,GG
2023-01-15,2.27108,GG
2023-01-16,2.06896,GG
2023-01-17,1.94195,GG
2023-01-18,1.99658,GG
2023-01-19,2.14271,GG
2023-01-20,2.23216,GG
2023-01-21,2.24445,GG
2023-01-22,2.10856,GG
2023-01-23,2.29702,GG
2023-01-24,2.38511,GG
2023-01-25,2.1468,GG
2023-01-26,1.99385,GG
2023-01-27,2.02389,GG
2023-01-28,2.24718,GG
2023-01-29,2.42608,GG
2023-01-30,2.10925,GG
2023-01-31,1.92966,GG
2023-02-01,1.83748,GG
2023-02-02,2.1789,GG
2023-02-03,2.05326,GG
2023-02-04,3.29737,GG
2023-02-05,2.6159,GG
2023-02-06,2.20279,GG
2023-02-07,2.2342,GG
2023-02-08,2.10174,GG
2023-02-09,2.04711,GG
2023-02-10,2.82348,GG
2023-02-11,2.62478,GG
2023-02-12,2.26698,GG
2023-02-13,2.6159,GG
2023-02-14,2.29839,GG
2023-02-15,2.18777,GG
2023-02-16,2.51758,GG
2023-02-17,2.437,GG
2023-02-18,2.42949,GG
2023-02-19,2.31,GG
2023-02-20,2.00682,GG
2023-02-21,1.9877,GG
2023-02-22,1.98156,GG
2023-02-23,1.88323,GG
2023-02-24,1.9085,GG
2023-02-25,2.15773,GG
2023-02-26,1.93444,GG
2023-02-27,1.76374,GG
2023-02-28,1.70911,GG
2023-03-01,1.7931,GG
2023-03-02,1.63468,GG
2023-03-03,1.60054,GG
2023-03-04,2.11949,GG
2023-03-05,1.972,GG
2023-03-06,1.60737,GG
2023-03-07,1.51928,GG
2023-03-08,1.53567,GG
2023-03-09,1.58347,GG
2023-03-10,1.49948,GG
2023-03-11,1.79446,GG
2023-03-12,2.00751,GG
2023-03-13,1.46398,GG
2023-03-14,1.42027,GG
2023-03-15,1.86548,GG
2023-03-16,2.90337,GG
2023-03-17,2.5128,GG
2023-03-18,2.36053,GG
2023-03-19,1.98702,GG
2023-03-20,1.53704,GG
2023-03-21,1.65653,GG
2023-03-22,1.48651,GG
2023-03-23,1.47763,GG
2023-03-24,2.18572,GG
2023-03-25,2.08398,GG
2023-03-26,2.06213,GG
2023-03-27,1.50631,GG
2023-03-28,1.5029,GG
2023-03-29,1.59098,GG
2023-03-30,1.59371,GG
2023-03-31,1.55069,GG
2023-04-01,1.80675,GG
2023-04-02,1.78559,GG
2023-04-03,1.40047,GG
2023-04-04,1.54455,GG
2023-04-05,1.69341,GG
2023-04-06,1.50836,GG
2023-04-07,1.72277,GG
2023-04-08,2.00955,GG
2023-04-09,1.83475,GG
2023-04-10,1.55547,GG
2023-04-11,1.52133,GG
2023-04-12,1.51724,GG
2023-04-13,1.4551,GG
2023-04-14,1.58688,GG
2023-04-15,1.84841,GG
2023-04-16,1.86684,GG
2023-04-17,1.5268,GG
2023-04-18,1.41003,GG
2023-04-19,1.54865,GG
2023-04-20,1.51587,GG
2023-04-21,1.55752,GG
2023-04-22,1.80812,GG
2023-04-23,1.81017,GG
2023-04-24,1.49539,GG
2023-04-25,1.50699,GG
2023-04-26,1.49334,GG
2023-04-27,1.39706,GG
2023-04-28,1.68521,GG
2023-04-29,1.86275,GG
2023-04-30,2.12017,GG
2023-05-01,1.70979,GG
2023-05-02,1.42301,GG
2023-05-03,1.54114,GG
2023-05-04,1.65517,GG
2023-05-05,2.12154,GG
2023-05-06,2.01433,GG
2023-05-07,2.03892,GG
2023-05-08,1.54865,GG
2023-05-09,1.5705,GG
2023-05-10,1.51314,GG
2023-05-11,1.47695,GG
2023-05-12,1.58552,GG
2023-05-13,1.79515,GG
2023-05-14,2.06418,GG
2023-05-15,1.91054,GG
2023-05-16,1.70297,GG
2023-05-17,1.64083,GG
2023-05-18,1.65448,GG
2023-05-19,1.57459,GG
2023-05-20,1.88665,GG
2023-05-21,2.15705,GG
2023-05-22,1.66063,GG
2023-05-23,1.58484,GG
2023-05-24,1.58006,GG
2023-05-25,1.89416,GG
2023-05-26,1.7931,GG
2023-05-27,1.99044,GG
2023-05-28,2.25469,GG
2023-05-29,2.07101,GG
2023-05-30,1.81495,GG
2023-05-31,1.64424,GG
2023-06-01,2.06145,GG
2023-06-02,1.72345,GG
2023-06-03,2.04506,GG
2023-06-04,2.68555,GG
2023-06-05,2.70467,GG
2023-06-06,3.01194,GG
2023-06-07,2.12086,GG
2023-06-08,2.01365,GG
2023-06-09,1.76442,GG
2023-06-10,2.51416,GG
2023-06-11,2.33936,GG
2023-06-12,1.67702,GG
2023-06-13,1.70911,GG
2023-06-14,1.75691,GG
2023-06-15,1.67702,GG
2023-06-16,1.68248,GG
2023-06-17,2.13383,GG
2023-06-18,2.71901,GG
2023-06-19,2.19392,GG
2023-06-20,1.99453,GG
2023-06-21,2.1229,GG
2023-06-22,2.0553,GG
2023-06-23,2.1468,GG
2023-06-24,2.81324,GG
2023-06-25,3.43735,GG
2023-06-26,2.62068,GG
2023-06-27,2.61181,GG
2023-06-28,2.59405,GG
2023-06-29,2.18094,GG
2023-06-30,2.08057,GG
2023-01-01,1.56367,SH
2023-01-02,1.26869,SH
2023-01-03,1.23455,SH
2023-01-04,1.29054,SH
2023-01-05,1.268,SH
2023-01-06,1.36975,SH
2023-01-07,1.40662,SH
2023-01-08,1.51246,SH
2023-01-09,1.49129,SH
2023-01-10,1.56094,SH
2023-01-11,1.85455,SH
2023-01-12,1.78627,SH
2023-01-13,1.70365,SH
2023-01-14,1.60396,SH
2023-01-15,1.45646,SH
2023-01-16,1.3595,SH
2023-01-17,1.41345,SH
2023-01-18,1.56435,SH
2023-01-19,1.58347,SH
2023-01-20,1.30966,SH
2023-01-21,1.52884,SH
2023-01-22,1.34175,SH
2023-01-23,1.35472,SH
2023-01-24,1.48173,SH
2023-01-25,1.48856,SH
2023-01-26,1.40935,SH
2023-01-27,1.49539,SH
2023-01-28,1.52748,SH
2023-01-29,1.48036,SH
2023-01-30,1.38135,SH
2023-01-31,1.35404,SH
2023-02-01,1.3916,SH
2023-02-02,1.32809,SH
2023-02-03,1.37999,SH
2023-02-04,3.01604,SH
2023-02-05,1.9242,SH
2023-02-06,1.59986,SH
2023-02-07,1.58484,SH
2023-02-08,1.51587,SH
2023-02-09,1.43598,SH
2023-02-10,1.70365,SH
2023-02-11,1.64561,SH
2023-02-12,1.41208,SH
2023-02-13,1.52748,SH
2023-02-14,1.57937,SH
2023-02-15,1.76101,SH
2023-02-16,1.68316,SH
2023-02-17,1.8088,SH
2023-02-18,1.97746,SH
2023-02-19,1.66541,SH
2023-02-20,1.6299,SH
2023-02-21,1.45988,SH
2023-02-22,1.52202,SH
2023-02-23,1.8566,SH
2023-02-24,1.59713,SH
2023-02-25,1.49539,SH
2023-02-26,1.41618,SH
2023-02-27,1.33765,SH
2023-02-28,1.39979,SH
2023-03-01,1.2762,SH
2023-03-02,1.09388,SH
2023-03-03,1.0891,SH
2023-03-04,1.52133,SH
2023-03-05,1.60327,SH
2023-03-06,1.30761,SH
2023-03-07,1.42301,SH
2023-03-08,1.22635,SH
2023-03-09,1.21474,SH
2023-03-10,1.141,SH
2023-03-11,1.39569,SH
2023-03-12,1.37589,SH
2023-03-13,1.11847,SH
2023-03-14,1.05496,SH
2023-03-15,1.52338,SH
2023-03-16,1.23523,SH
2023-03-17,1.83134,SH
2023-03-18,2.33936,SH
2023-03-19,2.12086,SH
2023-03-20,1.64766,SH
2023-03-21,1.37316,SH
2023-03-22,1.4114,SH
2023-03-23,1.26118,SH
2023-03-24,1.3158,SH
2023-03-25,2.03277,SH
2023-03-26,1.68999,SH
2023-03-27,1.23864,SH
2023-03-28,1.29941,SH
2023-03-29,1.26118,SH
2023-03-30,1.31034,SH
2023-03-31,1.24479,SH
2023-04-01,1.39774,SH
2023-04-02,1.39979,SH
2023-04-03,1.46466,SH
2023-04-04,2.2342,SH
2023-04-05,1.84841,SH
2023-04-06,1.55411,SH
2023-04-07,1.37726,SH
2023-04-08,3.5821,SH
2023-04-09,2.67531,SH
2023-04-10,1.71867,SH
2023-04-11,1.53021,SH
2023-04-12,1.53909,SH
2023-04-13,1.72277,SH
2023-04-14,1.37384,SH
2023-04-15,1.4592,SH
2023-04-16,1.42369,SH
2023-04-17,1.32604,SH
2023-04-18,1.19426,SH
2023-04-19,1.25435,SH
2023-04-20,6.10174,SH
2023-04-21,4.14407,SH
2023-04-22,3.6538,SH
2023-04-23,2.69921,SH
2023-04-24,2.66712,SH
2023-04-25,2.02799,SH
2023-04-26,1.64561,SH
2023-04-27,1.47627,SH
2023-04-28,1.50221,SH
2023-04-29,1.75076,SH
2023-04-30,3.11983,SH
2023-05-01,3.60874,SH
2023-05-02,6.1072,SH
2023-05-03,2.80573,SH
2023-05-04,2.67941,SH
2023-05-05,2.2226,SH
2023-05-06,2.05121,SH
2023-05-07,1.72413,SH
2023-05-08,1.40594,SH
2023-05-09,1.41208,SH
2023-05-10,1.50153,SH
2023-05-11,1.55479,SH
2023-05-12,1.37521,SH
2023-05-13,1.52543,SH
2023-05-14,1.46124,SH
2023-05-15,2.2226,SH
2023-05-16,2.16251,SH
2023-05-17,1.77193,SH
2023-05-18,1.85114,SH
2023-05-19,1.50973,SH
2023-05-20,1.65722,SH
2023-05-21,1.87845,SH
2023-05-22,2.35302,SH
2023-05-23,1.85524,SH
2023-05-24,1.99453,SH
2023-05-25,3.8805,SH
2023-05-26,2.09627,SH
2023-05-27,3.71935,SH
2023-05-28,3.16012,SH
2023-05-29,2.77022,SH
2023-05-30,2.0355,SH
2023-05-31,2.11061,SH
2023-06-01,2.60908,SH
2023-06-02,1.98224,SH
2023-06-03,1.78968,SH
2023-06-04,1.70775,SH
2023-06-05,2.35438,SH
2023-06-06,1.98292,SH
2023-06-07,1.68043,SH
2023-06-08,2.06486,SH
2023-06-09,4.49504,SH
2023-06-10,4.28064,SH
2023-06-11,2.77637,SH
2023-06-12,2.70194,SH
2023-06-13,2.59747,SH
2023-06-14,2.52031,SH
2023-06-15,2.24786,SH
2023-06-16,2.10447,SH
2023-06-17,2.10583,SH
2023-06-18,2.49504,SH
2023-06-19,2.16729,SH
2023-06-20,2.1509,SH
2023-06-21,2.22123,SH
2023-06-22,2.58108,SH
2023-06-23,4.0833,SH
2023-06-24,11.6975,SH
2023-06-25,17.76715,SH
2023-06-26,13.39501,SH
2023-06-27,9.84841,SH
2023-06-28,12.10856,SH
2023-06-29,10.13724,SH
2023-06-30,8.58313,SH
2023-01-03,0.00409,MIN
2023-01-13,0.00477,MIN
2023-01-15,0.00546,MIN
2023-01-16,0.00477,MIN
2023-02-01,0.00409,MIN
2023-02-04,0.00341,MIN
2023-02-06,0.00409,MIN
2023-02-08,0.00477,MIN
2023-02-09,0.00887,MIN
2023-02-15,0.00341,MIN
2023-02-21,0.00409,MIN
2023-02-25,0.00409,MIN
2023-03-09,0.00341,MIN
2023-03-11,0.00477,MIN
2023-03-12,0.00341,MIN
2023-03-15,0.00409,MIN
2023-03-21,0.00477,MIN
2023-03-24,0.00409,MIN
2023-03-28,0.00341,MIN
2023-04-05,0.00819,MIN
2023-04-11,0.00682,MIN
2023-04-16,0.00546,MIN
2023-04-18,0.00477,MIN
2023-04-23,0.00341,MIN
2023-04-24,0.00682,MIN
2023-05-02,0.00341,MIN
2023-05-04,0.00477,MIN
2023-05-11,0.00341,MIN
2023-05-15,0.00341,MIN
2023-05-18,0.00409,MIN
2023-05-23,0.00341,MIN
2023-05-26,0.00341,MIN
2023-05-28,0.0157,MIN
2023-05-29,0.00682,MIN
2023-06-13,0.00341,MIN
2023-06-14,0.00409,MIN
2023-06-15,0.00409,MIN
2023-06-19,0.00341,MIN
2023-06-20,0.00341,MIN
2023-06-21,0.00477,MIN
2023-06-22,0.01024,MIN
2023-06-27,0.00409,MIN
2023-06-28,0.00341,MIN
2023-06-30,0.00409,MIN
